Source;Target;Weight;Type
6582;504;0.81130985611;"Undirected"
6582;706;0.81130985611;"Undirected"
6582;1146;0.81130985611;"Undirected"
6582;5460;0.81130985611;"Undirected"
6582;5615;0.81130985611;"Undirected"
6582;6224;0.81130985611;"Undirected"
6582;6268;0.81130985611;"Undirected"
6582;7057;0.81130985611;"Undirected"
6582;9690;0.81130985611;"Undirected"
6582;9764;0.81130985611;"Undirected"
6582;9896;0.81130985611;"Undirected"
6582;10210;0.81130985611;"Undirected"
6582;10266;0.81130985611;"Undirected"
6582;10717;0.81130985611;"Undirected"
6582;10725;0.81130985611;"Undirected"
6582;10828;0.81130985611;"Undirected"
6582;10895;0.81130985611;"Undirected"
6582;10954;0.81130985611;"Undirected"
6582;18143;0.81130985611;"Undirected"
6582;18159;0.81130985611;"Undirected"
6582;18271;0.81130985611;"Undirected"
6582;18576;0.81130985611;"Undirected"
6582;20071;0.81130985611;"Undirected"
6582;20073;0.81130985611;"Undirected"
6582;20088;0.81130985611;"Undirected"
6582;20244;0.81130985611;"Undirected"
6582;21308;0.81130985611;"Undirected"
6582;21687;0.81130985611;"Undirected"
6582;22491;0.81130985611;"Undirected"
6582;24172;0.81130985611;"Undirected"
6582;24466;0.81130985611;"Undirected"
6582;25358;0.81130985611;"Undirected"
6582;26071;0.81130985611;"Undirected"
6582;26412;0.81130985611;"Undirected"
6582;28119;0.81130985611;"Undirected"
6582;28201;0.81130985611;"Undirected"
6582;28608;0.81130985611;"Undirected"
6582;29002;0.81130985611;"Undirected"
6582;30798;0.81130985611;"Undirected"
6582;30799;0.81130985611;"Undirected"
6582;30835;0.81130985611;"Undirected"
6582;31389;0.81130985611;"Undirected"
6582;31406;0.81130985611;"Undirected"
6583;7764;0.855066471962;"Undirected"
6583;25691;0.859213497276;"Undirected"
6585;26592;0.929711788978;"Undirected"
6593;4124;0.820683217216;"Undirected"
6593;8709;0.815751470336;"Undirected"
6593;9058;0.815751470336;"Undirected"
6593;16837;0.815751470336;"Undirected"
6593;17491;0.815751470336;"Undirected"
6593;22416;0.820683217216;"Undirected"
6627;6358;0.881905542119;"Undirected"
6627;6547;0.881905542119;"Undirected"
6627;8614;0.881905542119;"Undirected"
6627;17049;0.881905542119;"Undirected"
6627;18594;0.823277741543;"Undirected"
6633;18220;0.832174877401;"Undirected"
6638;16983;0.811459809747;"Undirected"
6639;16983;0.811459809747;"Undirected"
6640;16983;0.811459809747;"Undirected"
6666;23536;0.902110909078;"Undirected"
6670;7079;0.836535877188;"Undirected"
6708;15001;0.830242453839;"Undirected"
6708;16015;0.830242453839;"Undirected"
6717;25690;0.8288906734;"Undirected"
6724;10412;0.804784141226;"Undirected"
6763;6814;0.964482417169;"Undirected"
6814;6763;0.964482417169;"Undirected"
6849;7329;0.802624450834;"Undirected"
6856;21067;0.808767752352;"Undirected"
6873;6879;0.957963211974;"Undirected"
6879;6873;0.957963211974;"Undirected"
6908;15378;0.897550830579;"Undirected"
6908;25629;0.898613617474;"Undirected"
6910;1134;0.824327541264;"Undirected"
6910;24046;0.824327541264;"Undirected"
6910;30299;0.824327541264;"Undirected"
6910;31386;0.824327541264;"Undirected"
6926;6448;0.836472401585;"Undirected"
6928;17497;0.816866113322;"Undirected"
6933;6934;0.91609225046;"Undirected"
6934;6933;0.91609225046;"Undirected"
6960;26474;0.913538845403;"Undirected"
6960;29350;0.840744293906;"Undirected"
6972;17023;0.89192239364;"Undirected"
6972;17367;0.84158532381;"Undirected"
6972;21137;0.831472764828;"Undirected"
6999;22209;0.824410342766;"Undirected"
7046;18080;0.821829453034;"Undirected"
7050;16896;0.813391273198;"Undirected"
7057;1253;0.816321687511;"Undirected"
7057;1294;0.816321687511;"Undirected"
7057;6582;0.81130985611;"Undirected"
7057;20382;0.81130985611;"Undirected"
7057;29035;0.816321687511;"Undirected"
7061;17554;0.851258400665;"Undirected"
7079;6670;0.836535877188;"Undirected"
7093;13069;0.891176828574;"Undirected"
7103;10614;0.837154225264;"Undirected"
7103;21397;0.837154225264;"Undirected"
7103;29492;0.858966857194;"Undirected"
7116;4572;0.823468213822;"Undirected"
7116;8296;0.823468213822;"Undirected"
7116;19658;0.823468213822;"Undirected"
7116;19688;0.855887635846;"Undirected"
7198;3710;0.842456911005;"Undirected"
7203;9834;0.828543149611;"Undirected"
7205;16934;0.912987172927;"Undirected"
7216;4978;0.9011645888;"Undirected"
7216;9102;0.836159333246;"Undirected"
7216;17378;0.826851807254;"Undirected"
7216;29289;0.836159333246;"Undirected"
7241;30417;0.822546071854;"Undirected"
7260;7261;0.923614791442;"Undirected"
7261;7260;0.923614791442;"Undirected"
7273;29315;0.874191885797;"Undirected"
7273;30069;0.874191885797;"Undirected"
7281;8658;0.869158716508;"Undirected"
7289;1684;0.815912143234;"Undirected"
7291;8030;0.847872226795;"Undirected"
7297;10520;0.839081360112;"Undirected"
7297;23259;0.94531641404;"Undirected"
7302;25038;0.859651558552;"Undirected"
7313;5025;0.820223018904;"Undirected"
7313;27212;0.820223018904;"Undirected"
7313;29136;0.820223018904;"Undirected"
7313;30378;0.820223018904;"Undirected"
7313;31062;0.820223018904;"Undirected"
7317;5025;0.820223018904;"Undirected"
7317;27212;0.820223018904;"Undirected"
7317;29136;0.820223018904;"Undirected"
7317;30378;0.820223018904;"Undirected"
7317;31062;0.820223018904;"Undirected"
7329;6849;0.802624450834;"Undirected"
7349;4096;0.803835654855;"Undirected"
7349;10467;0.806899188435;"Undirected"
7350;2494;0.869432929571;"Undirected"
7363;4417;0.835929270371;"Undirected"
7363;4772;0.85521174973;"Undirected"
7363;7391;0.833135114814;"Undirected"
7363;8474;0.835793022998;"Undirected"
7363;10137;0.835793022998;"Undirected"
7363;10181;0.835793022998;"Undirected"
7363;11380;0.829880815224;"Undirected"
7363;13616;0.883677209349;"Undirected"
7363;15095;0.883677209349;"Undirected"
7363;15183;0.857682566294;"Undirected"
7363;15717;0.883677209349;"Undirected"
7363;15869;0.883677209349;"Undirected"
7363;16494;0.801366625668;"Undirected"
7363;28571;0.857905364128;"Undirected"
7387;29861;0.9173027099;"Undirected"
7391;697;0.833135114814;"Undirected"
7391;3984;0.833135114814;"Undirected"
7391;4295;0.833135114814;"Undirected"
7391;7363;0.833135114814;"Undirected"
7391;7704;0.833135114814;"Undirected"
7391;8914;0.833135114814;"Undirected"
7391;8919;0.833135114814;"Undirected"
7391;11196;0.833135114814;"Undirected"
7391;11252;0.833135114814;"Undirected"
7391;11366;0.833135114814;"Undirected"
7391;11518;0.833135114814;"Undirected"
7391;11961;0.833135114814;"Undirected"
7391;12107;0.833135114814;"Undirected"
7391;12822;0.833135114814;"Undirected"
7391;13380;0.833135114814;"Undirected"
7391;13618;0.833135114814;"Undirected"
7391;13818;0.833135114814;"Undirected"
7391;14216;0.833135114814;"Undirected"
7391;14620;0.833135114814;"Undirected"
7391;14771;0.833135114814;"Undirected"
7391;14804;0.833135114814;"Undirected"
7391;15029;0.833135114814;"Undirected"
7391;15032;0.833135114814;"Undirected"
7391;15033;0.833135114814;"Undirected"
7391;15034;0.833135114814;"Undirected"
7391;15112;0.833135114814;"Undirected"
7391;15160;0.833135114814;"Undirected"
7391;15213;0.833135114814;"Undirected"
7391;15294;0.833135114814;"Undirected"
7391;15296;0.833135114814;"Undirected"
7391;15300;0.833135114814;"Undirected"
7391;15332;0.833135114814;"Undirected"
7391;15359;0.833135114814;"Undirected"
7391;15407;0.833135114814;"Undirected"
7391;15429;0.833135114814;"Undirected"
7391;15453;0.833135114814;"Undirected"
7391;15514;0.833135114814;"Undirected"
7391;15610;0.833135114814;"Undirected"
7391;15657;0.833135114814;"Undirected"
7391;15773;0.833135114814;"Undirected"
7391;15901;0.833135114814;"Undirected"
7391;15992;0.833135114814;"Undirected"
7391;16156;0.833135114814;"Undirected"
7391;16294;0.833135114814;"Undirected"
7407;18413;0.896252706845;"Undirected"
7412;10979;0.848701729867;"Undirected"
7421;9823;0.911798057613;"Undirected"
7421;26054;0.911798057613;"Undirected"
7421;29304;0.842316945673;"Undirected"
7427;27969;0.814361538563;"Undirected"
7438;7623;0.975310498627;"Undirected"
7438;9342;0.975310498627;"Undirected"
7439;4740;0.822204653159;"Undirected"
7462;9232;0.811934629844;"Undirected"
7463;8024;0.859639106294;"Undirected"
7478;22152;0.805022957479;"Undirected"
7478;24374;0.805022957479;"Undirected"
7478;26579;0.805022957479;"Undirected"
7478;26679;0.805022957479;"Undirected"
7478;26681;0.805022957479;"Undirected"
7478;26711;0.805022957479;"Undirected"
7478;27669;0.805022957479;"Undirected"
7478;27688;0.805022957479;"Undirected"
7478;27844;0.805022957479;"Undirected"
7478;28322;0.805022957479;"Undirected"
7478;29081;0.805022957479;"Undirected"
7478;29267;0.805022957479;"Undirected"
7478;29916;0.805022957479;"Undirected"
7478;29936;0.805022957479;"Undirected"
7478;30580;0.805022957479;"Undirected"
7478;30647;0.805022957479;"Undirected"
7478;30652;0.805022957479;"Undirected"
7478;30704;0.805022957479;"Undirected"
7478;30711;0.805022957479;"Undirected"
7478;30717;0.805022957479;"Undirected"
7478;31404;0.805022957479;"Undirected"
7479;25272;0.884528214863;"Undirected"
7485;8154;0.947537762442;"Undirected"
7500;23867;0.907003558526;"Undirected"
7511;16934;0.912987172927;"Undirected"
7526;8926;0.962174758137;"Undirected"
7526;9657;0.827300878655;"Undirected"
7526;16806;0.938374746123;"Undirected"
7526;18655;0.977121742141;"Undirected"
7526;21139;0.882982338343;"Undirected"
7526;23384;0.938374746123;"Undirected"
7532;4421;0.909720942149;"Undirected"
7532;29763;0.909720942149;"Undirected"
7532;30358;0.909720942149;"Undirected"
7543;15103;0.82261700694;"Undirected"
7543;15772;0.900182181819;"Undirected"
7549;8269;0.912675288458;"Undirected"
7549;10011;0.912675288458;"Undirected"
7549;18855;0.912675288458;"Undirected"
7549;19395;0.912675288458;"Undirected"
7549;19880;0.912675288458;"Undirected"
7549;21933;0.840657538103;"Undirected"
7549;24625;0.912675288458;"Undirected"
7549;30232;0.912675288458;"Undirected"
7561;9408;0.809012081453;"Undirected"
7567;7633;0.978484455943;"Undirected"
7569;1537;0.894033540388;"Undirected"
7569;2953;0.975732408027;"Undirected"
7569;7738;0.897663675355;"Undirected"
7569;8931;0.927770840346;"Undirected"
7569;9045;0.85490672321;"Undirected"
7569;10438;0.975732408027;"Undirected"
7569;18882;0.935456631225;"Undirected"
7569;21606;0.935456631225;"Undirected"
7569;30641;0.852667675865;"Undirected"
7585;8192;0.814152472826;"Undirected"
7594;5531;0.836252316444;"Undirected"
7595;10617;0.906324692399;"Undirected"
7595;16964;0.841022838479;"Undirected"
7600;23892;0.807561010555;"Undirected"
7621;8474;0.859109608359;"Undirected"
7621;10137;0.859109608359;"Undirected"
7621;10181;0.859109608359;"Undirected"
7623;7438;0.975310498627;"Undirected"
7633;7567;0.978484455943;"Undirected"
7634;9663;0.967237836974;"Undirected"
7643;9840;0.84444129799;"Undirected"
7643;13330;0.84444129799;"Undirected"
7660;21670;0.811726993727;"Undirected"
7660;24197;0.847945014164;"Undirected"
7660;24209;0.847945014164;"Undirected"
7661;20819;0.913979430437;"Undirected"
7661;21671;0.916938666413;"Undirected"
7661;24210;0.970399820558;"Undirected"
7670;16761;0.870964181888;"Undirected"
7670;24428;0.938084954746;"Undirected"
7680;4153;0.818978264992;"Undirected"
7680;17538;0.835674044972;"Undirected"
7696;1440;0.825977071445;"Undirected"
7696;28325;0.821144881307;"Undirected"
7698;22301;0.847328516912;"Undirected"
7704;4417;0.835929270371;"Undirected"
7704;4772;0.85521174973;"Undirected"
7704;7391;0.833135114814;"Undirected"
7704;8474;0.835793022998;"Undirected"
7704;10137;0.835793022998;"Undirected"
7704;10181;0.835793022998;"Undirected"
7704;11380;0.829880815224;"Undirected"
7704;13616;0.883677209349;"Undirected"
7704;15095;0.883677209349;"Undirected"
7704;15183;0.857682566294;"Undirected"
7704;15717;0.883677209349;"Undirected"
7704;15869;0.883677209349;"Undirected"
7704;16494;0.801366625668;"Undirected"
7704;28571;0.857905364128;"Undirected"
7718;8501;0.841644635508;"Undirected"
7718;19414;0.841644635508;"Undirected"
7718;20656;0.841644635508;"Undirected"
7718;20713;0.841644635508;"Undirected"
7718;26264;0.841644635508;"Undirected"
7720;19594;0.810180418047;"Undirected"
7720;24180;0.810180418047;"Undirected"
7724;7725;0.955515610185;"Undirected"
7725;7724;0.955515610185;"Undirected"
7729;1461;0.825032188151;"Undirected"
7729;22605;0.825032188151;"Undirected"
7729;26968;0.825032188151;"Undirected"
7729;27269;0.825032188151;"Undirected"
7729;29988;0.825032188151;"Undirected"
7736;293;0.821261669847;"Undirected"
7736;9655;0.91270233332;"Undirected"
7736;22296;0.928072874921;"Undirected"
7736;23607;0.953690575029;"Undirected"
7736;25737;0.91270233332;"Undirected"
7738;1537;0.802541433755;"Undirected"
7738;2953;0.875879539552;"Undirected"
7738;7569;0.897663675355;"Undirected"
7738;8931;0.832826182432;"Undirected"
7738;9045;0.847082894243;"Undirected"
7738;10438;0.875879539552;"Undirected"
7738;18882;0.913590244316;"Undirected"
7738;21373;0.897663675355;"Undirected"
7738;21606;0.913590244316;"Undirected"
7740;7892;0.904131114026;"Undirected"
7743;17869;0.81765394645;"Undirected"
7750;8758;0.825912050806;"Undirected"
7758;22263;0.826935919596;"Undirected"
7764;6583;0.855066471962;"Undirected"
7789;8716;0.88170566515;"Undirected"
7804;17869;0.81765394645;"Undirected"
7812;17869;0.81765394645;"Undirected"
7859;20907;0.807395115761;"Undirected"
7861;17955;0.951002457748;"Undirected"
7863;8598;0.805602549683;"Undirected"
7863;10492;0.805602549683;"Undirected"
7863;17542;0.805602549683;"Undirected"
7863;19536;0.805602549683;"Undirected"
7863;19548;0.805602549683;"Undirected"
7863;19908;0.805602549683;"Undirected"
7863;20035;0.805602549683;"Undirected"
7863;20804;0.805602549683;"Undirected"
7863;21391;0.805602549683;"Undirected"
7863;21871;0.805602549683;"Undirected"
7863;22318;0.805602549683;"Undirected"
7863;24054;0.805602549683;"Undirected"
7863;29668;0.805602549683;"Undirected"
7885;9823;0.830352457344;"Undirected"
7885;26054;0.830352457344;"Undirected"
7885;29304;0.898846641552;"Undirected"
7887;23895;0.826461275257;"Undirected"
7892;7740;0.904131114026;"Undirected"
7902;1440;0.825977071445;"Undirected"
7902;28325;0.821144881307;"Undirected"
7918;5208;0.812011802656;"Undirected"
7919;10272;0.821077293794;"Undirected"
7920;7941;0.92567587608;"Undirected"
7934;25506;0.829370216842;"Undirected"
7935;8059;0.809674654706;"Undirected"
7935;19920;0.809674654706;"Undirected"
7936;6454;0.817260908736;"Undirected"
7941;7920;0.92567587608;"Undirected"
7941;12639;0.833818681666;"Undirected"
7942;17554;0.851258400665;"Undirected"
7950;15978;0.898318562856;"Undirected"
7952;6429;0.924541588394;"Undirected"
7952;19884;0.812800798258;"Undirected"
7998;8474;0.929938573775;"Undirected"
7998;10137;0.929938573775;"Undirected"
7998;10181;0.929938573775;"Undirected"
8019;22266;0.936215150142;"Undirected"
8024;7463;0.859639106294;"Undirected"
8024;9624;0.859639106294;"Undirected"
8024;10359;0.859639106294;"Undirected"
8024;17634;0.859639106294;"Undirected"
8024;20348;0.859639106294;"Undirected"
8024;24341;0.859639106294;"Undirected"
8024;26436;0.859639106294;"Undirected"
8030;6389;0.847872226795;"Undirected"
8030;7291;0.847872226795;"Undirected"
8030;8874;0.847872226795;"Undirected"
8030;10959;0.847872226795;"Undirected"
8030;17342;0.847872226795;"Undirected"
8030;17540;0.847872226795;"Undirected"
8030;19271;0.847872226795;"Undirected"
8041;6297;0.967825019849;"Undirected"
8054;8059;0.809674654706;"Undirected"
8054;19920;0.809674654706;"Undirected"
8059;7935;0.809674654706;"Undirected"
8059;8054;0.809674654706;"Undirected"
8059;8110;0.809674654706;"Undirected"
8059;8240;0.809674654706;"Undirected"
8059;8680;0.809674654706;"Undirected"
8059;9055;0.809674654706;"Undirected"
8059;9584;0.809674654706;"Undirected"
8059;9993;0.809674654706;"Undirected"
8059;10169;0.809674654706;"Undirected"
8059;10437;0.809674654706;"Undirected"
8059;10620;0.809674654706;"Undirected"
8059;16780;0.809674654706;"Undirected"
8059;16886;0.809674654706;"Undirected"
8059;17561;0.809674654706;"Undirected"
8059;17771;0.809674654706;"Undirected"
8059;17986;0.809674654706;"Undirected"
8059;18123;0.809674654706;"Undirected"
8059;18145;0.809674654706;"Undirected"
8059;18545;0.809674654706;"Undirected"
8059;18662;0.809674654706;"Undirected"
8059;19185;0.809674654706;"Undirected"
8059;29092;0.809674654706;"Undirected"
8059;29512;0.809674654706;"Undirected"
8059;29972;0.809674654706;"Undirected"
8066;8116;0.90188642051;"Undirected"
8097;8116;0.90188642051;"Undirected"
8101;26341;0.89816982719;"Undirected"
8110;8059;0.809674654706;"Undirected"
8110;19920;0.809674654706;"Undirected"
8116;8066;0.90188642051;"Undirected"
8116;8097;0.90188642051;"Undirected"
8154;7485;0.947537762442;"Undirected"
8155;21165;0.825256638129;"Undirected"
8163;8671;0.800826216569;"Undirected"
8163;9425;0.800826216569;"Undirected"
8163;22015;0.800826216569;"Undirected"
8176;22152;0.805022957479;"Undirected"
8176;24374;0.805022957479;"Undirected"
8176;26579;0.805022957479;"Undirected"
8176;26679;0.805022957479;"Undirected"
8176;26681;0.805022957479;"Undirected"
8176;26711;0.805022957479;"Undirected"
8176;27669;0.805022957479;"Undirected"
8176;27688;0.805022957479;"Undirected"
8176;27844;0.805022957479;"Undirected"
8176;28322;0.805022957479;"Undirected"
8176;29081;0.805022957479;"Undirected"
8176;29267;0.805022957479;"Undirected"
8176;29916;0.805022957479;"Undirected"
8176;29936;0.805022957479;"Undirected"
8176;30580;0.805022957479;"Undirected"
8176;30647;0.805022957479;"Undirected"
8176;30652;0.805022957479;"Undirected"
8176;30704;0.805022957479;"Undirected"
8176;30711;0.805022957479;"Undirected"
8176;30717;0.805022957479;"Undirected"
8176;31404;0.805022957479;"Undirected"
8180;9298;0.87163540896;"Undirected"
8180;17571;0.860576668233;"Undirected"
8180;17752;0.87163540896;"Undirected"
8192;7585;0.814152472826;"Undirected"
8200;9194;0.805860678398;"Undirected"
8200;20146;0.805860678398;"Undirected"
8206;8527;0.847410756199;"Undirected"
8206;9194;0.830587508092;"Undirected"
8206;18285;0.847410756199;"Undirected"
8206;18441;0.847410756199;"Undirected"
8206;19936;0.844085121967;"Undirected"
8206;20146;0.830587508092;"Undirected"
8214;9798;0.811544997052;"Undirected"
8231;411;0.844142506856;"Undirected"
8231;13937;0.844142506856;"Undirected"
8231;25896;0.844142506856;"Undirected"
8240;8059;0.809674654706;"Undirected"
8240;19920;0.809674654706;"Undirected"
8267;22301;0.847328516912;"Undirected"
8268;19396;0.865119805612;"Undirected"
8269;7549;0.912675288458;"Undirected"
8269;21926;0.874239285681;"Undirected"
8269;21933;0.921091596031;"Undirected"
8296;7116;0.823468213822;"Undirected"
8296;8809;0.823468213822;"Undirected"
8296;9420;0.823468213822;"Undirected"
8296;10206;0.823468213822;"Undirected"
8296;10503;0.823468213822;"Undirected"
8296;16853;0.840637255898;"Undirected"
8296;17153;0.823468213822;"Undirected"
8296;17436;0.823468213822;"Undirected"
8296;17456;0.823468213822;"Undirected"
8296;18056;0.823468213822;"Undirected"
8296;18468;0.823468213822;"Undirected"
8296;18779;0.823468213822;"Undirected"
8296;19711;0.823468213822;"Undirected"
8296;23480;0.823468213822;"Undirected"
8296;23675;0.823468213822;"Undirected"
8305;30725;0.841867466531;"Undirected"
8321;17025;0.905792363027;"Undirected"
8321;17042;0.853901241905;"Undirected"
8342;17802;0.821419451616;"Undirected"
8355;19300;0.819981501425;"Undirected"
8366;14218;0.877780281522;"Undirected"
8381;8440;0.834019268372;"Undirected"
8391;25805;0.825720620626;"Undirected"
8391;30847;0.825720620626;"Undirected"
8391;31314;0.825720620626;"Undirected"
8391;31318;0.825720620626;"Undirected"
8399;399;0.804860086274;"Undirected"
8402;21722;0.836313703417;"Undirected"
8418;9194;0.930116910774;"Undirected"
8418;20146;0.930116910774;"Undirected"
8440;8381;0.834019268372;"Undirected"
8459;9528;0.865870800939;"Undirected"
8469;18039;0.955008529085;"Undirected"
8474;697;0.835793022998;"Undirected"
8474;3984;0.835793022998;"Undirected"
8474;4295;0.835793022998;"Undirected"
8474;7363;0.835793022998;"Undirected"
8474;7621;0.859109608359;"Undirected"
8474;7704;0.835793022998;"Undirected"
8474;7998;0.929938573775;"Undirected"
8474;8914;0.835793022998;"Undirected"
8474;8919;0.835793022998;"Undirected"
8474;11196;0.835793022998;"Undirected"
8474;11252;0.835793022998;"Undirected"
8474;11366;0.835793022998;"Undirected"
8474;11518;0.835793022998;"Undirected"
8474;11961;0.835793022998;"Undirected"
8474;12107;0.835793022998;"Undirected"
8474;12822;0.835793022998;"Undirected"
8474;13380;0.835793022998;"Undirected"
8474;13618;0.835793022998;"Undirected"
8474;13818;0.835793022998;"Undirected"
8474;14216;0.835793022998;"Undirected"
8474;14620;0.835793022998;"Undirected"
8474;14771;0.835793022998;"Undirected"
8474;14804;0.835793022998;"Undirected"
8474;15029;0.835793022998;"Undirected"
8474;15032;0.835793022998;"Undirected"
8474;15033;0.835793022998;"Undirected"
8474;15034;0.835793022998;"Undirected"
8474;15112;0.835793022998;"Undirected"
8474;15160;0.835793022998;"Undirected"
8474;15213;0.835793022998;"Undirected"
8474;15294;0.835793022998;"Undirected"
8474;15296;0.835793022998;"Undirected"
8474;15300;0.835793022998;"Undirected"
8474;15332;0.835793022998;"Undirected"
8474;15359;0.835793022998;"Undirected"
8474;15407;0.835793022998;"Undirected"
8474;15429;0.835793022998;"Undirected"
8474;15453;0.835793022998;"Undirected"
8474;15514;0.835793022998;"Undirected"
8474;15610;0.835793022998;"Undirected"
8474;15657;0.835793022998;"Undirected"
8474;15773;0.835793022998;"Undirected"
8474;15901;0.835793022998;"Undirected"
8474;15992;0.835793022998;"Undirected"
8474;16156;0.835793022998;"Undirected"
8474;16294;0.835793022998;"Undirected"
8501;7718;0.841644635508;"Undirected"
8501;20224;0.831534762617;"Undirected"
8502;29107;0.850407794905;"Undirected"
8503;8504;0.940237768126;"Undirected"
8504;8503;0.940237768126;"Undirected"
8512;10256;0.850241702688;"Undirected"
8526;3840;0.872795071916;"Undirected"
8526;4413;0.872795071916;"Undirected"
8526;4712;0.872795071916;"Undirected"
8526;5182;0.872795071916;"Undirected"
8526;10066;0.872795071916;"Undirected"
8526;10322;0.872795071916;"Undirected"
8526;10770;0.872795071916;"Undirected"
8526;10904;0.872795071916;"Undirected"
8526;14229;0.872795071916;"Undirected"
8526;28826;0.872795071916;"Undirected"
8527;8206;0.847410756199;"Undirected"
8527;8778;0.843511183254;"Undirected"
8527;9556;0.847410756199;"Undirected"
8527;9636;0.847410756199;"Undirected"
8527;10451;0.847410756199;"Undirected"
8527;10621;0.847410756199;"Undirected"
8527;16948;0.847410756199;"Undirected"
8527;17163;0.847410756199;"Undirected"
8527;17348;0.847410756199;"Undirected"
8527;17755;0.847410756199;"Undirected"
8527;18105;0.854353061835;"Undirected"
8527;18467;0.847410756199;"Undirected"
8527;18473;0.840654170491;"Undirected"
8527;18542;0.847410756199;"Undirected"
8527;18707;0.847410756199;"Undirected"
8527;19099;0.847410756199;"Undirected"
8527;19102;0.847410756199;"Undirected"
8527;19244;0.831322604257;"Undirected"
8527;19562;0.847410756199;"Undirected"
8527;19784;0.80874350166;"Undirected"
8527;19923;0.847410756199;"Undirected"
8527;20417;0.847410756199;"Undirected"
8527;26218;0.802434001671;"Undirected"
8572;9221;0.883141732175;"Undirected"
8572;9223;0.883141732175;"Undirected"
8572;9235;0.883141732175;"Undirected"
8572;16966;0.883141732175;"Undirected"
8572;17667;0.883141732175;"Undirected"
8572;18783;0.850567599436;"Undirected"
8578;4539;0.808836488566;"Undirected"
8578;21760;0.867599565264;"Undirected"
8583;24852;0.826101329532;"Undirected"
8583;30563;0.826101329532;"Undirected"
8584;8981;0.831804352911;"Undirected"
8584;9729;0.831804352911;"Undirected"
8584;17659;0.831804352911;"Undirected"
8595;23867;0.907003558526;"Undirected"
8598;7863;0.805602549683;"Undirected"
8598;9812;0.826718339688;"Undirected"
8598;20224;0.804152561594;"Undirected"
8614;5791;0.808745016437;"Undirected"
8614;6627;0.881905542119;"Undirected"
8626;11049;0.819482557382;"Undirected"
8626;17583;0.819482557382;"Undirected"
8626;19618;0.829351192667;"Undirected"
8626;21722;0.913970478506;"Undirected"
8631;6024;0.858524164457;"Undirected"
8631;9040;0.825651987638;"Undirected"
8631;10306;0.811448648888;"Undirected"
8658;7281;0.869158716508;"Undirected"
8660;8683;0.963720608164;"Undirected"
8666;9011;0.831489735836;"Undirected"
8666;19951;0.938240908401;"Undirected"
8668;18883;0.947120583804;"Undirected"
8671;8163;0.800826216569;"Undirected"
8671;10474;0.8582838031;"Undirected"
8671;11049;0.915749138859;"Undirected"
8671;16964;0.848887609885;"Undirected"
8671;17583;0.915749138859;"Undirected"
8671;20193;0.844562986172;"Undirected"
8673;10619;0.889039688522;"Undirected"
8680;8059;0.809674654706;"Undirected"
8680;19920;0.809674654706;"Undirected"
8683;8660;0.963720608164;"Undirected"
8695;28245;0.893713307894;"Undirected"
8695;28661;0.893713307894;"Undirected"
8709;3701;0.815751470336;"Undirected"
8709;6346;0.815751470336;"Undirected"
8709;6593;0.815751470336;"Undirected"
8709;8733;0.815751470336;"Undirected"
8709;9335;0.815751470336;"Undirected"
8709;9607;0.815751470336;"Undirected"
8709;10597;0.815751470336;"Undirected"
8709;11024;0.815751470336;"Undirected"
8709;17261;0.815751470336;"Undirected"
8709;21685;0.815751470336;"Undirected"
8709;25103;0.815751470336;"Undirected"
8709;28527;0.815751470336;"Undirected"
8716;7789;0.88170566515;"Undirected"
8717;19287;0.803505946943;"Undirected"
8722;8772;0.926853191858;"Undirected"
8733;4124;0.820683217216;"Undirected"
8733;8709;0.815751470336;"Undirected"
8733;9058;0.815751470336;"Undirected"
8733;16837;0.815751470336;"Undirected"
8733;17491;0.815751470336;"Undirected"
8733;22416;0.820683217216;"Undirected"
8744;9281;0.868628699989;"Undirected"
8749;3710;0.842456911005;"Undirected"
8758;7750;0.825912050806;"Undirected"
8763;6454;0.817260908736;"Undirected"
8772;8722;0.926853191858;"Undirected"
8773;17367;0.837432861037;"Undirected"
8778;8527;0.843511183254;"Undirected"
8778;18285;0.843511183254;"Undirected"
8778;18441;0.843511183254;"Undirected"
8796;10614;0.82084198087;"Undirected"
8796;21397;0.82084198087;"Undirected"
8797;25240;0.878197901312;"Undirected"
8797;27540;0.825055956506;"Undirected"
8801;25240;0.878197901312;"Undirected"
8801;27540;0.825055956506;"Undirected"
8809;4572;0.823468213822;"Undirected"
8809;8296;0.823468213822;"Undirected"
8809;19658;0.823468213822;"Undirected"
8809;19688;0.855887635846;"Undirected"
8834;8842;0.93003434832;"Undirected"
8842;8834;0.93003434832;"Undirected"
8860;5025;0.820223018904;"Undirected"
8860;27212;0.820223018904;"Undirected"
8860;29136;0.820223018904;"Undirected"
8860;30378;0.820223018904;"Undirected"
8860;31062;0.820223018904;"Undirected"
8867;30342;0.813124509556;"Undirected"
8870;21339;0.941113444872;"Undirected"
8874;8030;0.847872226795;"Undirected"
8888;20722;0.871702177311;"Undirected"
8909;4062;0.801353505148;"Undirected"
8909;5761;0.801353505148;"Undirected"
8909;5822;0.832036571395;"Undirected"
8909;19518;0.801353505148;"Undirected"
8909;27161;0.801353505148;"Undirected"
8914;4417;0.835929270371;"Undirected"
8914;4772;0.85521174973;"Undirected"
8914;7391;0.833135114814;"Undirected"
8914;8474;0.835793022998;"Undirected"
8914;10137;0.835793022998;"Undirected"
8914;10181;0.835793022998;"Undirected"
8914;11380;0.829880815224;"Undirected"
