Source;Target;Weight;Type
26;60;0.347400849559;"Undirected"
26;86;0.214844156618;"Undirected"
26;114;0.242123045694;"Undirected"
26;115;0.406777442932;"Undirected"
26;145;0.203334990936;"Undirected"
26;300;0.222212264649;"Undirected"
26;327;0.211438105276;"Undirected"
26;399;0.233494696701;"Undirected"
26;425;0.209510686938;"Undirected"
26;551;0.355251090821;"Undirected"
26;561;0.221428863113;"Undirected"
26;577;0.403617782048;"Undirected"
26;608;0.21295337012;"Undirected"
26;791;0.210666218237;"Undirected"
26;855;0.214510653642;"Undirected"
26;858;0.204475535778;"Undirected"
27;129;0.294327550957;"Undirected"
27;185;0.294327550957;"Undirected"
27;274;0.213527403304;"Undirected"
27;299;0.294327550957;"Undirected"
27;313;0.240026064869;"Undirected"
27;365;0.218471930786;"Undirected"
27;451;0.294327550957;"Undirected"
27;452;0.203528272308;"Undirected"
27;894;0.294327550957;"Undirected"
27;1040;0.294327550957;"Undirected"
27;1233;0.348165007935;"Undirected"
27;1272;0.208351043539;"Undirected"
29;862;0.205522818827;"Undirected"
30;258;0.405476588961;"Undirected"
30;453;0.405476588961;"Undirected"
30;712;0.269506012644;"Undirected"
30;910;0.405476588961;"Undirected"
30;1063;0.405476588961;"Undirected"
31;129;0.3034864787;"Undirected"
31;185;0.3034864787;"Undirected"
31;259;0.48758248412;"Undirected"
31;299;0.3034864787;"Undirected"
31;313;0.247495231033;"Undirected"
31;316;0.302472499015;"Undirected"
31;384;0.26483289155;"Undirected"
31;451;0.3034864787;"Undirected"
31;501;0.424437354676;"Undirected"
31;816;0.424437354676;"Undirected"
31;837;0.267245702455;"Undirected"
31;842;0.201953667606;"Undirected"
31;894;0.3034864787;"Undirected"
31;1031;0.201953667606;"Undirected"
31;1040;0.3034864787;"Undirected"
31;1073;0.218880335333;"Undirected"
31;1272;0.214834541761;"Undirected"
32;389;0.297480308603;"Undirected"
32;1201;0.292372650346;"Undirected"
35;114;0.280103950413;"Undirected"
35;143;0.258281996234;"Undirected"
35;291;0.230109523594;"Undirected"
35;300;0.225087753392;"Undirected"
35;577;0.402846338003;"Undirected"
35;682;0.327101558844;"Undirected"
35;804;0.207871723477;"Undirected"
35;873;0.277495731792;"Undirected"
36;248;0.251158848943;"Undirected"
36;368;0.21784817877;"Undirected"
36;399;0.31818950195;"Undirected"
36;788;0.215010972758;"Undirected"
36;1086;0.299418868881;"Undirected"
37;103;0.257744298045;"Undirected"
37;193;0.259225294248;"Undirected"
37;729;0.259225294248;"Undirected"
37;801;0.2896476451;"Undirected"
37;817;0.259225294248;"Undirected"
37;841;0.259225294248;"Undirected"
37;878;0.302038915956;"Undirected"
37;881;0.208472327353;"Undirected"
37;908;0.259225294248;"Undirected"
38;141;0.223739713562;"Undirected"
38;268;0.212962409279;"Undirected"
38;269;0.277938119319;"Undirected"
38;333;0.205143905817;"Undirected"
38;343;0.241769474696;"Undirected"
38;390;0.454574765471;"Undirected"
38;406;0.21438620084;"Undirected"
38;457;0.28088009901;"Undirected"
38;524;0.275179896813;"Undirected"
38;525;0.241769474696;"Undirected"
38;564;0.342872894172;"Undirected"
38;639;0.21042158231;"Undirected"
38;676;0.302209500302;"Undirected"
38;712;0.214622879728;"Undirected"
38;839;0.247393428272;"Undirected"
38;1218;0.232434300064;"Undirected"
39;129;0.26000626921;"Undirected"
39;185;0.26000626921;"Undirected"
39;259;0.200758146295;"Undirected"
39;299;0.26000626921;"Undirected"
39;313;0.212036832558;"Undirected"
39;407;0.398272420726;"Undirected"
39;451;0.26000626921;"Undirected"
39;617;0.209611607621;"Undirected"
39;894;0.26000626921;"Undirected"
39;928;0.206934017615;"Undirected"
39;1040;0.26000626921;"Undirected"
39;1132;0.204579535888;"Undirected"
40;91;0.218697351041;"Undirected"
40;157;0.201106621241;"Undirected"
40;386;0.286136137051;"Undirected"
40;749;0.230026677112;"Undirected"
40;1201;0.201505964712;"Undirected"
41;62;0.431923866048;"Undirected"
41;527;0.209882857757;"Undirected"
41;605;0.285389693832;"Undirected"
41;843;0.268020469615;"Undirected"
42;1053;0.201322523691;"Undirected"
44;938;0.303050143224;"Undirected"
45;115;0.304030159633;"Undirected"
45;365;0.214095532972;"Undirected"
46;48;0.266576647881;"Undirected"
46;50;0.251632976891;"Undirected"
46;55;0.347394360451;"Undirected"
46;324;0.206531590054;"Undirected"
46;379;0.242393665351;"Undirected"
46;615;0.379692322939;"Undirected"
46;652;0.23927632185;"Undirected"
46;720;0.213804496202;"Undirected"
46;846;0.221439153291;"Undirected"
46;1148;0.22341034058;"Undirected"
47;59;0.280190229708;"Undirected"
47;160;0.206778548093;"Undirected"
47;314;0.221354352419;"Undirected"
47;831;0.247216478625;"Undirected"
48;49;0.225191827537;"Undirected"
48;50;0.505203686248;"Undirected"
48;55;0.306326062665;"Undirected"
48;125;0.206594752803;"Undirected"
48;193;0.468670321718;"Undirected"
48;410;0.20030382693;"Undirected"
48;664;0.226358009338;"Undirected"
48;729;0.468670321718;"Undirected"
48;817;0.468670321718;"Undirected"
48;841;0.468670321718;"Undirected"
48;843;0.244549324226;"Undirected"
48;908;0.468670321718;"Undirected"
48;1053;0.214074601682;"Undirected"
48;1136;0.206936678435;"Undirected"
48;1154;0.224262407071;"Undirected"
48;1191;0.246407465624;"Undirected"
48;1208;0.210164501063;"Undirected"
49;50;0.212568093962;"Undirected"
49;135;0.226683845841;"Undirected"
49;1001;0.222587885394;"Undirected"
50;55;0.289154131319;"Undirected"
50;382;0.404975457353;"Undirected"
50;488;0.23858679012;"Undirected"
50;499;0.238484719503;"Undirected"
50;500;0.469305322614;"Undirected"
51;524;0.226629538742;"Undirected"
51;1064;0.229663425094;"Undirected"
51;1189;0.213835757677;"Undirected"
52;289;0.213672229545;"Undirected"
52;457;0.25310019201;"Undirected"
52;508;0.200190009637;"Undirected"
52;510;0.209284572852;"Undirected"
52;978;0.285628369187;"Undirected"
52;987;0.279545445522;"Undirected"
52;988;0.27185883821;"Undirected"
52;998;0.255384892758;"Undirected"
53;133;0.208329966298;"Undirected"
53;756;0.275034496537;"Undirected"
53;971;0.229259750759;"Undirected"
53;1135;0.269617935675;"Undirected"
54;60;0.214428752585;"Undirected"
54;1179;0.232932115488;"Undirected"
55;215;0.200301455376;"Undirected"
55;365;0.20186666692;"Undirected"
55;384;0.22016617255;"Undirected"
55;615;0.37451801422;"Undirected"
55;619;0.247505867481;"Undirected"
55;846;0.332870996187;"Undirected"
55;945;0.267309352998;"Undirected"
56;365;0.201233813129;"Undirected"
56;665;0.214594776487;"Undirected"
56;812;0.204524387977;"Undirected"
57;133;0.246679671623;"Undirected"
57;155;0.202309050148;"Undirected"
57;168;0.206577023024;"Undirected"
57;725;0.200700600607;"Undirected"
57;812;0.315930253449;"Undirected"
57;1099;0.202966933157;"Undirected"
58;466;0.230733028602;"Undirected"
59;193;0.271068892947;"Undirected"
59;365;0.20399238262;"Undirected"
59;379;0.28147021857;"Undirected"
59;515;0.235757603004;"Undirected"
59;729;0.271068892947;"Undirected"
59;817;0.271068892947;"Undirected"
59;841;0.271068892947;"Undirected"
59;908;0.271068892947;"Undirected"
59;1056;0.201735720242;"Undirected"
59;1078;0.228441960463;"Undirected"
59;1133;0.254840722888;"Undirected"
59;1161;0.220175570202;"Undirected"
60;145;0.241885542547;"Undirected"
60;551;0.252050168114;"Undirected"
60;953;0.277866019818;"Undirected"
61;812;0.285448586639;"Undirected"
61;1182;0.205786675075;"Undirected"
62;379;0.212128149887;"Undirected"
62;843;0.293503140984;"Undirected"
63;787;0.234543670969;"Undirected"
63;1008;0.204659479234;"Undirected"
65;66;0.303228683378;"Undirected"
65;67;0.240697041096;"Undirected"
65;78;0.280244223602;"Undirected"
65;1046;0.200544841993;"Undirected"
66;598;0.206535986304;"Undirected"
66;1014;0.217994256293;"Undirected"
67;78;0.252688484624;"Undirected"
68;472;0.208263482684;"Undirected"
68;840;0.200283973708;"Undirected"
68;975;0.200201275181;"Undirected"
68;1053;0.235850356985;"Undirected"
68;1127;0.239862597735;"Undirected"
69;693;0.294255358928;"Undirected"
70;998;0.5875780842;"Undirected"
71;77;0.284785745411;"Undirected"
71;184;0.298683006417;"Undirected"
71;591;0.262925901196;"Undirected"
71;804;0.227855772068;"Undirected"
74;397;0.264273223278;"Undirected"
74;562;0.465973710583;"Undirected"
74;823;0.216833900551;"Undirected"
74;1225;0.212255789382;"Undirected"
74;1247;0.215145141745;"Undirected"
75;1168;0.221754381198;"Undirected"
76;101;0.205299839001;"Undirected"
76;193;0.259709460674;"Undirected"
76;729;0.259709460674;"Undirected"
76;756;0.21602572558;"Undirected"
76;817;0.259709460674;"Undirected"
76;841;0.259709460674;"Undirected"
76;908;0.259709460674;"Undirected"
76;1133;0.273071646528;"Undirected"
77;125;0.204173499892;"Undirected"
77;184;0.332663683079;"Undirected"
77;591;0.292838550536;"Undirected"
77;1261;0.268774140096;"Undirected"
78;94;0.283957495333;"Undirected"
78;95;0.259166146147;"Undirected"
78;316;0.213714160648;"Undirected"
78;958;0.275983102822;"Undirected"
80;81;0.95801144433;"Undirected"
80;367;0.257169793788;"Undirected"
80;469;0.430632620806;"Undirected"
80;522;0.224359179512;"Undirected"
80;665;0.200949778628;"Undirected"
80;770;0.243304378186;"Undirected"
81;367;0.255061522789;"Undirected"
81;469;0.427102306253;"Undirected"
81;522;0.222519889039;"Undirected"
81;551;0.223253908191;"Undirected"
81;770;0.241309775489;"Undirected"
81;955;0.202629270401;"Undirected"
82;84;0.270498173039;"Undirected"
82;537;0.25755141291;"Undirected"
84;387;0.22473360668;"Undirected"
85;93;0.475332144412;"Undirected"
85;258;0.465205426796;"Undirected"
85;453;0.465205426796;"Undirected"
85;502;0.258572807192;"Undirected"
85;910;0.465205426796;"Undirected"
85;949;0.2078079078;"Undirected"
85;1002;0.204297371424;"Undirected"
85;1063;0.465205426796;"Undirected"
86;275;0.254214878155;"Undirected"
86;351;0.216490463787;"Undirected"
86;477;0.228055685229;"Undirected"
86;551;0.297785558372;"Undirected"
86;755;0.203887494587;"Undirected"
87;108;0.242892028312;"Undirected"
87;112;0.203892666814;"Undirected"
87;143;0.271145517417;"Undirected"
87;423;0.218261203442;"Undirected"
87;668;0.296802496798;"Undirected"
89;294;0.225584051901;"Undirected"
90;236;0.202775146098;"Undirected"
90;416;0.216240930294;"Undirected"
90;785;0.326399965896;"Undirected"
90;789;0.256941898765;"Undirected"
90;793;0.24957737388;"Undirected"
90;794;0.261377125331;"Undirected"
91;104;0.216812707573;"Undirected"
91;521;0.200972583732;"Undirected"
91;523;0.200972583732;"Undirected"
91;527;0.262414681722;"Undirected"
91;605;0.287027835784;"Undirected"
91;749;0.203774315492;"Undirected"
91;929;0.252522562596;"Undirected"
92;400;0.216230118455;"Undirected"
92;548;0.238345948491;"Undirected"
92;903;0.206563970976;"Undirected"
92;1133;0.200114474827;"Undirected"
93;502;0.211688916499;"Undirected"
93;616;0.211280415514;"Undirected"
93;866;0.2096832059;"Undirected"
93;926;0.246763047169;"Undirected"
94;936;0.271623319566;"Undirected"
95;958;0.308956317773;"Undirected"
96;947;0.220493106741;"Undirected"
96;948;0.204214475716;"Undirected"
97;457;0.214497557915;"Undirected"
97;676;0.430055878468;"Undirected"
97;978;0.242064564136;"Undirected"
97;1218;0.330763053446;"Undirected"
98;457;0.214497557915;"Undirected"
98;676;0.430055878468;"Undirected"
98;978;0.242064564136;"Undirected"
98;1218;0.330763053446;"Undirected"
100;118;0.219529307934;"Undirected"
100;447;0.241286314851;"Undirected"
100;538;0.218972251868;"Undirected"
100;603;0.260460579926;"Undirected"
101;552;0.200637188503;"Undirected"
103;489;0.218487722398;"Undirected"
103;499;0.202580285479;"Undirected"
103;1150;0.204740565006;"Undirected"
104;163;0.241044379962;"Undirected"
104;506;0.204986723213;"Undirected"
104;527;0.216437881129;"Undirected"
104;621;0.201626684671;"Undirected"
105;492;0.238343880885;"Undirected"
105;973;0.209035162397;"Undirected"
105;1088;0.312956443252;"Undirected"
106;167;0.229630171845;"Undirected"
106;350;0.347979499517;"Undirected"
106;360;0.251702397698;"Undirected"
106;378;0.239795937244;"Undirected"
106;779;0.204961335932;"Undirected"
106;1073;0.218575178651;"Undirected"
106;1228;0.251258506938;"Undirected"
107;756;0.258739386777;"Undirected"
107;759;0.254865776928;"Undirected"
108;143;0.271896525322;"Undirected"
108;151;0.202221898517;"Undirected"
108;274;0.291424098438;"Undirected"
108;288;0.211461804405;"Undirected"
108;289;0.224578482488;"Undirected"
108;423;0.309406274657;"Undirected"
108;1046;0.4052834251;"Undirected"
108;1087;0.235223278165;"Undirected"
109;283;0.373321178718;"Undirected"
109;353;0.210803601025;"Undirected"
109;443;0.373321178718;"Undirected"
109;579;0.260148013982;"Undirected"
109;596;0.240993003004;"Undirected"
109;860;0.287293024376;"Undirected"
109;1014;0.200208204413;"Undirected"
109;1102;0.23951408986;"Undirected"
109;1204;0.21915765113;"Undirected"
110;111;0.204518897318;"Undirected"
110;228;0.208390466105;"Undirected"
112;113;0.215629294735;"Undirected"
112;408;0.221155412101;"Undirected"
113;256;0.208999975787;"Undirected"
113;608;0.289714816692;"Undirected"
113;673;0.225477940384;"Undirected"
113;828;0.289383751312;"Undirected"
114;799;0.312159695381;"Undirected"
114;855;0.300545697293;"Undirected"
114;858;0.213836648957;"Undirected"
114;1243;0.244930823726;"Undirected"
115;399;0.200696882368;"Undirected"
115;551;0.305350774099;"Undirected"
115;703;0.212930060425;"Undirected"
115;1243;0.250065105125;"Undirected"
116;399;0.205667042489;"Undirected"
116;591;0.250493975137;"Undirected"
116;593;0.22356031914;"Undirected"
116;653;0.338944104005;"Undirected"
116;799;0.252167459678;"Undirected"
116;1243;0.204289890918;"Undirected"
118;379;0.214713202179;"Undirected"
118;983;0.26926390589;"Undirected"
119;390;0.222817899063;"Undirected"
119;1088;0.206593883994;"Undirected"
121;387;0.204585008479;"Undirected"
121;1046;0.219100149462;"Undirected"
122;659;0.383371963614;"Undirected"
122;1041;0.237479211921;"Undirected"
123;389;0.212128764466;"Undirected"
125;193;0.440810401746;"Undirected"
125;204;0.356893953179;"Undirected"
125;227;0.207732253769;"Undirected"
125;664;0.212902247936;"Undirected"
125;729;0.440810401746;"Undirected"
125;817;0.440810401746;"Undirected"
125;841;0.440810401746;"Undirected"
125;843;0.230012187381;"Undirected"
125;908;0.440810401746;"Undirected"
125;930;0.209668906912;"Undirected"
125;1053;0.201349022539;"Undirected"
125;1056;0.246702269037;"Undirected"
125;1115;0.355500665531;"Undirected"
125;1120;0.201614803479;"Undirected"
125;1154;0.210931217908;"Undirected"
126;1250;0.240788361889;"Undirected"
127;201;0.270011444783;"Undirected"
127;314;0.211650038626;"Undirected"
127;398;0.411302379774;"Undirected"
127;471;0.221596680451;"Undirected"
127;576;0.23966215388;"Undirected"
127;867;0.215155691566;"Undirected"
127;990;0.269388932424;"Undirected"
127;1093;0.272544186405;"Undirected"
128;132;0.285617473291;"Undirected"
128;133;0.359038039691;"Undirected"
128;153;0.31996683355;"Undirected"
128;219;0.275961996724;"Undirected"
128;230;0.202674848986;"Undirected"
128;244;0.217579465369;"Undirected"
128;353;0.251070970987;"Undirected"
128;379;0.231336183625;"Undirected"
128;800;0.304211862577;"Undirected"
128;907;0.261183221457;"Undirected"
128;959;0.318878746291;"Undirected"
128;1274;0.281473939284;"Undirected"
129;234;0.423570361529;"Undirected"
129;259;0.622431052354;"Undirected"
129;313;0.815506615294;"Undirected"
129;325;0.384509875857;"Undirected"
129;328;0.422340238067;"Undirected"
129;359;0.363882233664;"Undirected"
129;365;0.440313435074;"Undirected"
129;406;0.262524872735;"Undirected"
129;455;0.380232579559;"Undirected"
129;459;0.429078929048;"Undirected"
129;501;0.672132446013;"Undirected"
129;615;0.395831475171;"Undirected"
129;715;0.251338575476;"Undirected"
129;797;0.485620297389;"Undirected"
129;816;0.672132446013;"Undirected"
129;840;0.208809822865;"Undirected"
129;842;0.665445355163;"Undirected"
129;850;0.344915332032;"Undirected"
129;860;0.281172967748;"Undirected"
129;866;0.232137642131;"Undirected"
129;884;0.487072550945;"Undirected"
129;897;0.334031580701;"Undirected"
129;923;0.414441076211;"Undirected"
129;939;0.554501717723;"Undirected"
129;1031;0.665445355163;"Undirected"
129;1048;0.318497614408;"Undirected"
129;1073;0.279415118259;"Undirected"
129;1124;0.53743941884;"Undirected"
129;1141;0.614243334483;"Undirected"
129;1142;0.227877332108;"Undirected"
129;1193;0.243242735362;"Undirected"
129;1233;0.56901241194;"Undirected"
129;1259;0.206786220733;"Undirected"
129;1272;0.707888347054;"Undirected"
130;151;0.21251782445;"Undirected"
130;601;0.246335089353;"Undirected"
130;773;0.219791384293;"Undirected"
130;855;0.212312222038;"Undirected"
130;866;0.233524487479;"Undirected"
130;926;0.27482035994;"Undirected"
130;971;0.205301398806;"Undirected"
131;578;0.318643005642;"Undirected"
132;133;0.229222746463;"Undirected"
132;153;0.388384963051;"Undirected"
132;221;0.259084276738;"Undirected"
132;367;0.226135443344;"Undirected"
132;693;0.230252219608;"Undirected"
132;959;0.21991989765;"Undirected"
133;153;0.256789878848;"Undirected"
133;192;0.315164249354;"Undirected"
133;210;0.208363643202;"Undirected"
133;211;0.284767318352;"Undirected"
133;219;0.346679230057;"Undirected"
133;230;0.254611727095;"Undirected"
133;365;0.216969608202;"Undirected"
133;492;0.213824668478;"Undirected"
133;812;0.220517494735;"Undirected"
133;907;0.231750507523;"Undirected"
133;959;0.305305839568;"Undirected"
133;1272;0.200900166047;"Undirected"
135;515;0.201816018608;"Undirected"
135;1001;0.229394221007;"Undirected"
135;1020;0.220364329625;"Undirected"
135;1130;0.211815512716;"Undirected"
135;1205;0.361697562131;"Undirected"
136;193;0.265207830638;"Undirected"
136;208;0.286759350794;"Undirected"
136;496;0.281297656157;"Undirected"
136;510;0.269415170317;"Undirected"
136;729;0.265207830638;"Undirected"
136;745;0.207837524284;"Undirected"
136;817;0.265207830638;"Undirected"
136;841;0.265207830638;"Undirected"
136;908;0.265207830638;"Undirected"
137;150;0.295234781893;"Undirected"
137;326;0.262581462969;"Undirected"
137;1154;0.277799120053;"Undirected"
138;1064;0.205749536581;"Undirected"
139;317;0.326746243078;"Undirected"
139;365;0.240674430491;"Undirected"
139;541;0.228028141084;"Undirected"
139;836;0.230167479149;"Undirected"
139;1218;0.20744040597;"Undirected"
140;150;0.238050067083;"Undirected"
140;509;0.324924226081;"Undirected"
140;591;0.219923278655;"Undirected"
141;168;0.226754425226;"Undirected"
141;343;0.221576992926;"Undirected"
141;390;0.226661938944;"Undirected"
141;438;0.230000793551;"Undirected"
141;524;0.292564450017;"Undirected"
141;525;0.221576992926;"Undirected"
141;591;0.297133119162;"Undirected"
141;648;0.204288233671;"Undirected"
141;727;0.210845821768;"Undirected"
141;728;0.306807065811;"Undirected"
141;734;0.232201307781;"Undirected"
141;736;0.228017350325;"Undirected"
141;829;0.205948026871;"Undirected"
141;1088;0.210158028224;"Undirected"
142;145;0.283489788088;"Undirected"
142;250;0.265573936432;"Undirected"
142;275;0.276894180294;"Undirected"
142;291;0.341835465743;"Undirected"
142;322;0.207583545035;"Undirected"
142;856;0.218941008768;"Undirected"
142;1090;0.391941968224;"Undirected"
142;1142;0.258554460907;"Undirected"
143;250;0.200559481593;"Undirected"
143;275;0.209108446416;"Undirected"
144;423;0.263901044139;"Undirected"
144;799;0.269309593473;"Undirected"
144;1243;0.209620617901;"Undirected"
145;168;0.27701733967;"Undirected"
145;237;0.234158958933;"Undirected"
145;275;0.271579127616;"Undirected"
145;291;0.338031524071;"Undirected"
145;322;0.21008957819;"Undirected"
145;856;0.221584153854;"Undirected"
145;858;0.217636055282;"Undirected"
145;953;0.203639895998;"Undirected"
145;1249;0.252434632247;"Undirected"
146;150;0.226123335417;"Undirected"
146;511;0.255274398264;"Undirected"
146;1124;0.204784515993;"Undirected"
146;1136;0.233318694481;"Undirected"
147;492;0.206179385185;"Undirected"
147;735;0.27988661653;"Undirected"
148;193;0.25029861701;"Undirected"
148;502;0.260441750446;"Undirected"
148;676;0.305702381612;"Undirected"
148;729;0.25029861701;"Undirected"
148;817;0.25029861701;"Undirected"
148;841;0.25029861701;"Undirected"
148;908;0.25029861701;"Undirected"
148;1218;0.39747216294;"Undirected"
149;229;0.20084049717;"Undirected"
149;258;0.20252988733;"Undirected"
149;453;0.20252988733;"Undirected"
149;734;0.320966735344;"Undirected"
149;752;0.250928150836;"Undirected"
149;910;0.20252988733;"Undirected"
149;1020;0.355656374354;"Undirected"
149;1063;0.20252988733;"Undirected"
149;1130;0.241687116759;"Undirected"
149;1205;0.255125243306;"Undirected"
150;228;0.366518961127;"Undirected"
150;326;0.492559734047;"Undirected"
150;679;0.228278566515;"Undirected"
151;256;0.213588893646;"Undirected"
151;348;0.202158808135;"Undirected"
151;390;0.214340874713;"Undirected"
151;486;0.255894194483;"Undirected"
151;487;0.255894194483;"Undirected"
153;401;0.202273576922;"Undirected"
153;741;0.25008263134;"Undirected"
153;959;0.331929081827;"Undirected"
154;212;0.204697858868;"Undirected"
154;238;0.363888060229;"Undirected"
154;942;0.259043193111;"Undirected"
155;697;0.21339346837;"Undirected"
155;698;0.200205180244;"Undirected"
155;766;0.322058128561;"Undirected"
157;1219;0.203441296598;"Undirected"
159;694;0.251347703421;"Undirected"
160;170;0.361522722207;"Undirected"
160;831;0.300966314216;"Undirected"
161;222;0.202934762309;"Undirected"
161;480;0.342994318073;"Undirected"
161;482;0.342994318073;"Undirected"
161;483;0.259979793612;"Undirected"
162;374;0.349697785035;"Undirected"
162;522;0.368896269023;"Undirected"
162;1201;0.295453518388;"Undirected"
163;283;0.2905127231;"Undirected"
163;416;0.230669608512;"Undirected"
163;443;0.2905127231;"Undirected"
163;579;0.202443130096;"Undirected"
163;621;0.252751306804;"Undirected"
163;860;0.223566954132;"Undirected"
163;938;0.211225132837;"Undirected"
164;365;0.229639179307;"Undirected"
164;534;0.421980058883;"Undirected"
164;616;0.347422539771;"Undirected"
164;619;0.200337376058;"Undirected"
164;623;0.596769922323;"Undirected"
164;693;0.272517839425;"Undirected"
164;721;0.421980058883;"Undirected"
164;798;0.288184662084;"Undirected"
164;844;0.596769922323;"Undirected"
164;911;0.421980058883;"Undirected"
164;1015;0.20789526384;"Undirected"
164;1027;0.596769922323;"Undirected"
164;1032;0.276401317127;"Undirected"
164;1075;0.596769922323;"Undirected"
164;1082;0.596769922323;"Undirected"
164;1095;0.421980058883;"Undirected"
164;1105;0.384631692075;"Undirected"
164;1153;0.421980058883;"Undirected"
165;1032;0.215004967971;"Undirected"
166;428;0.367601268094;"Undirected"
166;812;0.231799665478;"Undirected"
167;342;0.368805627046;"Undirected"
168;291;0.263335005882;"Undirected"
168;322;0.236382512417;"Undirected"
168;422;0.219557945193;"Undirected"
168;438;0.22957958839;"Undirected"
168;591;0.252948110758;"Undirected"
168;648;0.203914116448;"Undirected"
168;727;0.210459695499;"Undirected"
168;812;0.200842187226;"Undirected"
168;829;0.205570870034;"Undirected"
168;856;0.249315646454;"Undirected"
169;551;0.278958484804;"Undirected"
171;256;0.234360612972;"Undirected"
171;283;0.218645250012;"Undirected"
171;289;0.202040766233;"Undirected"
171;443;0.218645250012;"Undirected"
